TARGET_B,ID,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
1,154158,7,5,6,1,1,7,7,6.67,9,15,30,8,21,19,4,9,7,A,1,49,61,F,H,"$83,800 ",9,$0 
0,154464,,1,5,0,3,15,15,15.2,,27,114,10,27,53,4,4,23,A,0,37,,F,H,"$99,100 ",37,"$42,299 "
0,154172,,4,5,4,4,10,9,8.2,9,15,29,13,26,26,6,12,10,A,1,30,81,F,U,"$90,900 ",21,"$42,299 "
1,154166,30,1,1,1,1,25,25,25,25,20,20,10,17,16,5,8,7,F,0,28,48,U,H,"$115,100 ",33,"$42,299 "
1,12779,10,7,18,3,8,10,10.14,8.17,10.33,15,64,24,44,69,6,17,22,A,1,52,83,M,H,"$66,600 ",20,"$48,125 "
1,154216,13,6,14,4,7,8,6,4.71,6.5,17,122,11,32,64,6,16,25,S,1,36,84,F,U,"$77,000 ",35,"$30,655 "
1,154202,50,1,6,1,3,15,15,12.83,15,22,54,12,32,43,6,16,18,A,0,37,,F,U,"$81,000 ",45,$0 
1,154195,20,1,1,1,1,20,20,20,20,17,17,10,15,13,4,6,5,F,0,40,,F,U,"$89,600 ",42,$0 
0,154263,,4,26,3,16,5,6.25,4.9,6.67,15,124,12,33,78,5,15,32,S,1,40,56,F,U,"$86,400 ",28,"$37,967 "
0,154253,,6,31,3,16,28,27,16.61,24.67,17,105,14,35,78,6,17,31,S,1,40,87,F,H,"$73,600 ",26,"$37,967 "
1,154245,15,2,4,1,3,19,18,16.5,19,16,65,13,30,46,6,13,17,A,0,42,54,F,H,"$59,600 ",44,"$37,967 "
0,154274,,1,6,0,2,15,15,6,,21,93,11,17,40,4,4,14,A,0,44,58,M,H,"$71,100 ",17,"$42,949 "
1,154301,10,4,4,3,3,15,11.25,11.25,11.67,24,33,10,25,25,6,14,12,A,0,40,69,F,U,"$102,600 ",23,"$57,139 "
1,191531,13,4,6,2,3,12,11,9,11,15,44,12,31,34,6,15,15,A,0,0,60,U,U,"$107,300 ",0,$0 
0,154315,,2,4,1,2,17,16,11.75,15,19,56,12,30,42,6,15,17,A,0,46,52,F,H,"$76,800 ",45,"$35,613 "
0,154367,,1,8,0,5,16,16,12.5,,24,95,9,28,60,4,4,27,A,1,34,77,F,H,"$238,800 ",41,"$52,190 "
0,154382,,1,1,1,1,25,25,25,25,16,16,12,17,14,5,7,6,F,0,26,17,M,H,"$125,200 ",29,"$38,857 "
0,6046,,3,7,3,4,25,25,25,25,16,65,34,54,91,6,16,22,A,0,23,77,M,H,"$199,400 ",34,"$52,604 "
0,154483,,2,10,2,8,15,14,12,14,21,105,12,32,65,6,16,27,A,1,33,79,F,U,"$74,400 ",37,$0 
0,154489,,2,2,0,0,15,12.5,12.5,,18,31,10,24,22,4,4,9,A,0,43,47,F,H,"$57,700 ",44,"$32,252 "
1,154544,20,3,30,1,16,17,16,7.94,15,17,130,13,34,81,6,17,33,A,1,36,44,F,U,"$65,300 ",45,$0 
1,154531,5,7,35,6,17,5,5,5.06,5,23,90,11,32,66,5,15,25,S,1,37,77,F,U,"$72,400 ",42,$0 
0,10800,,2,8,1,2,25,34.5,23,42,21,72,26,48,83,6,17,23,A,0,53,77,F,H,"$73,300 ",46,"$36,054 "
0,154519,,2,2,0,0,15,12.5,12.5,,19,32,10,23,22,4,4,8,A,0,53,63,F,H,"$63,200 ",35,"$32,734 "
0,13969,,7,12,5,5,10,9,9,10.2,4,35,33,50,52,6,14,12,A,1,45,,F,U,"$84,000 ",45,$0 
1,189962,10,2,7,2,3,15,15,11.86,15,18,80,13,30,35,6,13,13,A,0,41,51,M,U,"$83,300 ",42,"$34,915 "
0,154576,,2,2,2,2,25,25,25,25,23,32,13,31,29,6,14,12,A,0,35,,M,H,"$167,800 ",44,"$46,543 "
1,154614,20,2,2,1,1,20,15,15,10,18,34,10,24,22,4,10,9,A,0,35,,F,U,"$170,900 ",53,$0 
1,154611,5,5,6,4,4,5,5.2,4.83,5.75,15,29,13,27,27,6,12,10,A,1,40,76,F,H,"$109,900 ",39,"$41,923 "
0,1889,,6,13,6,8,10,10.67,8.69,10.67,6,32,28,43,56,11,18,21,A,1,40,57,F,H,"$116,200 ",40,"$41,923 "
1,182034,10,2,2,0,0,20,12.5,12.5,,18,28,11,23,22,4,4,8,A,0,16,27,M,H,"$71,600 ",29,"$33,902 "
0,7118,,9,25,6,13,5,6,7,6.67,15,128,15,34,89,6,17,33,S,1,41,79,F,H,"$55,500 ",32,"$42,854 "
1,10851,35,8,46,4,14,47,14.75,12.11,13.25,5,93,48,70,128,15,26,39,S,1,39,,M,U,"$80,000 ",39,$0 
1,154668,15,1,19,0,9,15,18,11.53,,18,127,13,35,76,6,6,32,A,1,36,71,F,U,"$69,000 ",45,$0 
0,154670,,6,6,4,4,10,8.83,8.83,8,15,33,15,29,27,6,13,11,A,0,51,,F,U,"$57,500 ",42,$0 
0,154672,,1,1,1,1,20,20,20,20,17,17,11,16,14,5,7,6,F,0,0,57,F,H,"$197,700 ",0,"$62,393 "
0,10266,,1,16,1,6,10,30,12.19,30,9,86,34,56,91,5,16,25,A,1,42,61,M,H,"$127,900 ",47,"$41,133 "
1,154709,5,2,2,1,1,16,13,13,16,21,28,10,23,22,4,10,9,A,0,19,,F,U,"$143,100 ",30,$0 
1,154745,5,3,5,2,3,5,6.67,10,7.5,18,62,12,30,41,6,13,15,A,0,40,55,M,H,"$99,600 ",36,$0 
1,154799,50,2,6,0,1,30,27.5,17.5,,17,97,12,30,56,5,5,17,A,0,44,,M,U,"$131,400 ",37,$0 
1,190920,20,2,5,1,2,20,25,22,25,18,57,13,33,46,6,16,20,A,0,19,,M,H,"$91,600 ",18,$0 
0,154839,,1,4,0,1,34,34,23.5,,17,90,13,32,54,6,6,22,A,0,21,61,M,H,"$116,400 ",24,"$36,096 "
0,154811,,2,2,2,2,20,12.5,12.5,12.5,18,28,10,22,20,4,9,8,A,0,19,65,M,H,"$113,400 ",36,"$36,096 "
0,154805,,1,1,1,1,15,15,15,15,16,16,12,17,14,4,6,5,F,0,8,34,U,H,"$130,600 ",36,"$36,096 "
0,154851,,1,1,1,1,23,23,23,23,17,17,13,18,16,5,7,6,F,0,18,31,F,H,"$141,000 ",15,"$55,687 "
1,150945,20,3,3,2,2,16,13.33,13.33,13,19,33,13,31,28,5,13,11,A,0,8,,F,U,"$147,300 ",16,$0 
1,8768,15,7,30,5,15,13,12.43,12.6,12.4,17,123,16,37,102,6,17,35,S,1,0,78,M,H,"$154,700 ",0,"$52,723 "
1,8240,10,2,27,1,12,10,11.5,10.81,10,7,90,38,56,120,9,18,30,S,1,0,,U,U,"$118,700 ",0,$0 
1,155130,4.5,4,5,2,2,3,5.25,4.8,6.5,15,23,14,24,22,6,11,9,N,1,12,48,M,H,"$171,500 ",28,"$50,906 "
1,155040,25,3,23,1,12,25,25,15.22,25,16,118,13,35,83,6,17,33,S,1,11,37,U,U,"$138,200 ",9,$0 
0,177055,,1,4,1,3,28,28,28.25,28,20,44,13,32,39,6,15,15,A,0,44,,M,U,"$93,000 ",38,$0 
0,155056,,2,2,1,1,20,14,14,20,23,32,10,22,23,4,8,7,A,0,12,51,M,H,"$163,200 ",28,"$47,500 "
0,155075,,2,3,1,1,15,17.5,15,20,19,33,12,31,31,6,15,14,A,0,46,,F,H,"$140,200 ",42,"$47,334 "
1,155114,14,5,9,4,6,10,10.4,9.11,10.5,18,80,13,34,50,6,16,20,A,1,17,16,U,U,"$117,600 ",22,$0 
0,155091,,1,1,1,1,30,30,30,30,16,16,12,17,14,5,7,6,F,0,15,29,F,H,"$122,300 ",32,"$60,641 "
1,148918,21,1,3,1,1,15,15,12.33,15,19,42,10,27,30,4,11,11,A,0,25,,F,U,"$117,800 ",22,"$60,641 "
1,185517,10,6,7,4,4,0,8.33,8.57,8.75,8,29,14,28,28,6,13,11,A,1,13,64,M,H,"$173,400 ",44,"$60,641 "
1,155135,7,4,4,2,2,7,6.75,6.75,6,17,32,13,29,27,6,13,11,A,0,21,67,M,H,"$90,300 ",28,"$50,667 "
0,155158,,2,2,0,0,15,12.5,12.5,,15,27,10,23,20,4,4,9,A,0,8,41,F,U,"$95,500 ",27,$0 
1,155157,12,3,3,1,1,15,12.33,12.33,10,15,24,14,24,22,5,9,8,N,0,8,,F,U,"$95,500 ",27,$0 
0,143324,,7,14,6,8,6,6.14,5.86,6.33,18,45,12,31,37,6,17,17,S,1,9,51,M,U,"$107,800 ",24,"$39,113 "
0,190627,,5,12,3,7,10,10,7.42,10,19,104,12,30,54,6,15,24,A,1,18,79,M,U,"$91,400 ",35,$0 
0,160761,,7,20,3,8,12,10.57,6.43,11,19,126,15,37,72,6,17,29,A,0,48,,M,H,"$68,300 ",67,"$42,699 "
1,155266,11,11,54,5,25,13,12.09,9.46,10.8,18,129,12,34,91,5,16,35,S,1,30,,F,H,"$64,100 ",26,"$42,699 "
1,155240,15,2,7,0,2,16,15,11.14,,18,72,12,30,50,5,5,18,A,0,28,75,F,H,"$116,700 ",56,"$42,699 "
0,155223,,1,1,1,1,20,20,20,20,18,18,10,15,12,4,6,5,F,0,24,75,M,H,"$180,500 ",42,"$42,699 "
0,9866,,2,14,1,5,0,10.5,9.07,9,8,64,28,50,73,6,17,22,A,0,34,,M,U,"$169,900 ",36,$0 
0,14486,,1,20,1,8,100,100,26,100,19,92,26,42,76,4,13,23,A,1,37,,F,U,"$116,700 ",34,"$49,011 "
0,155311,,2,4,1,3,15,15,11.5,15,23,52,11,29,39,5,12,15,A,0,36,70,F,H,"$98,300 ",28,"$49,011 "
1,155382,30,0,20,0,7,15,0,15.85,,26,97,10,10,75,5,5,28,S,1,7,64,F,U,"$97,800 ",39,"$32,645 "
0,155381,,1,18,0,11,10,10,5.39,,15,129,10,26,69,3,3,27,E,1,10,85,F,H,"$78,800 ",26,"$32,645 "
0,11956,,4,18,3,12,5,9.75,8.61,9,17,124,12,33,86,5,16,32,S,1,2,76,F,H,"$122,200 ",55,"$32,645 "
0,4746,,4,24,1,8,26,23.75,24.71,25,4,111,32,52,122,7,17,32,S,1,1,61,M,H,"$122,200 ",33,"$32,593 "
0,155397,,4,6,2,3,13,12,9.67,11.5,18,56,12,31,44,6,15,17,S,1,8,41,F,H,"$86,100 ",44,"$32,593 "
1,155388,20,2,2,0,0,15,12.5,12.5,,15,20,12,19,16,5,5,7,F,0,16,65,F,H,"$88,300 ",39,"$32,593 "
1,141809,8,2,5,1,2,3,11,8.2,12,18,56,11,24,36,4,8,12,A,1,41,,F,U,"$78,800 ",0,$0 
0,155472,,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0,17,,M,U,"$144,800 ",28,"$48,394 "
1,155553,5,4,25,2,13,5,13.75,6.04,10,6,122,15,37,71,7,18,29,S,1,27,15,F,H,"$134,800 ",28,"$44,829 "
0,155550,,3,21,1,8,12,10,7.05,8,18,118,12,33,73,5,15,30,A,1,27,73,F,H,"$117,600 ",34,"$44,829 "
1,155541,10,2,14,1,7,10,12,9.79,10,18,89,12,33,63,5,15,24,A,1,35,63,M,H,"$223,600 ",31,"$44,829 "
1,155528,10,4,6,3,4,10,10.5,9.67,10,16,45,8,26,33,4,13,14,A,0,26,76,F,U,"$118,500 ",32,$0 
0,155524,,2,3,1,2,17,16,14,17,17,41,11,30,34,5,13,13,A,0,27,48,M,H,"$138,000 ",30,"$44,829 "
0,155523,,2,3,1,2,15,15,10.67,15,22,41,11,23,22,5,10,9,A,0,26,71,F,H,"$118,500 ",32,"$44,829 "
0,150158,,2,15,1,9,10,7.5,5.6,10,18,113,13,32,68,6,14,27,S,1,30,,F,U,"$126,900 ",9,$0 
0,150096,,3,3,0,0,17,12.33,12.33,,18,32,13,29,27,6,6,11,A,0,30,41,M,H,"$116,500 ",18,"$44,829 "
0,155658,,4,6,1,3,10,7,6.67,6,19,44,12,31,34,6,14,14,S,1,35,35,F,H,"$126,100 ",26,"$45,053 "
1,155569,20,1,3,0,1,15,15,14.33,,26,75,10,22,41,4,4,15,A,0,12,70,M,H,"$169,100 ",31,"$45,053 "
1,155607,38,6,16,1,6,37,36.33,34,34,15,85,13,35,71,6,17,26,S,1,14,43,F,H,"$315,200 ",28,"$70,541 "
1,155602,25,1,7,1,4,25,25,20.14,25,21,86,12,28,56,6,13,21,A,0,24,77,M,H,"$142,600 ",36,"$70,541 "
1,155642,12,5,10,3,6,13,11.2,9,10.67,17,53,13,35,45,6,17,18,S,1,25,,U,U,"$103,400 ",15,$0 
1,155628,44.21,1,2,1,2,33.01,33.01,25.68,33.01,18,40,13,29,34,5,12,14,F,0,0,,U,U,"$216,500 ",0,$0 
1,155653,25,1,1,1,1,20,20,20,20,17,17,10,15,13,4,6,5,F,0,40,47,F,H,"$211,300 ",34,"$70,685 "
1,5366,20,5,8,3,4,20,8.2,13.88,5.33,18,108,13,28,40,4,12,11,A,1,27,48,F,H,"$152,200 ",48,"$48,028 "
0,155729,,4,19,1,8,10,9.5,6.74,10,18,123,8,29,66,4,14,26,S,1,41,77,F,U,"$154,300 ",20,"$61,362 "
0,155749,,2,6,2,5,25,22.5,10.5,22.5,18,66,14,33,50,6,15,21,A,1,46,55,M,H,"$124,600 ",39,"$35,250 "
0,155819,,1,4,0,2,20,20,11.5,,20,63,12,25,43,6,6,16,A,0,37,,F,H,"$123,400 ",52,"$44,440 "
1,718,35,3,16,1,4,36,40.67,22.56,36,18,105,22,42,86,9,20,31,A,0,27,75,F,H,"$121,500 ",33,"$44,440 "
0,155878,,1,7,1,6,25,25,12.14,25,25,81,7,21,49,4,12,20,A,1,29,74,F,H,"$97,800 ",41,"$37,053 "
1,155856,10,3,4,1,1,11,7.67,7.25,5,18,29,12,25,22,6,12,10,A,0,27,82,F,H,"$120,700 ",33,"$37,053 "
1,155851,20,1,1,1,1,20,20,20,20,23,23,9,19,17,3,7,6,N,0,29,35,F,H,"$97,800 ",41,"$37,053 "
1,155907,15,2,7,1,5,15,15,13,15,19,76,13,34,56,6,17,23,A,1,41,,F,H,"$71,300 ",56,"$24,950 "
1,13378,7,6,21,5,11,5,6,5.71,5.6,15,65,23,39,63,5,14,21,S,1,37,73,F,H,"$112,500 ",34,"$24,950 "
1,155921,25,2,13,1,10,26,25.5,14.08,25,19,126,13,32,74,6,15,32,S,1,42,77,M,U,"$148,300 ",39,$0 
1,155963,10,5,13,2,6,12,10.4,6.92,10,18,93,13,31,60,6,14,24,S,1,27,74,F,H,"$127,200 ",34,"$39,476 "
1,155943,12,3,3,1,1,14,12,12,10,15,25,11,23,20,5,10,9,N,0,27,75,M,H,"$130,900 ",35,"$39,476 "
0,155975,,2,3,0,1,25,17.5,13.33,,17,51,13,26,33,6,6,13,A,0,24,49,F,H,"$223,200 ",42,"$64,506 "
1,155970,30,4,4,3,3,50,28.75,28.75,21.67,17,29,11,25,23,5,12,10,A,0,24,53,F,H,"$155,500 ",33,"$64,506 "
1,3746,10,4,32,2,13,10,8.75,9.69,10,19,129,22,43,102,6,16,33,S,1,24,58,M,H,"$155,500 ",33,"$56,614 "
0,156237,,1,2,0,1,20,20,12.5,,26,44,9,24,27,4,4,10,A,0,35,29,M,U,"$174,300 ",30,"$67,352 "
1,156034,15,1,1,1,1,20,20,20,20,24,24,7,17,16,3,7,6,N,0,40,37,M,H,"$187,300 ",34,"$57,389 "
1,156077,15,4,12,3,6,10,11.75,9.67,12.33,19,80,13,34,58,6,17,23,A,0,36,41,F,H,"$118,000 ",32,"$34,402 "
1,6099,10,6,32,3,10,5,6.67,8.97,6.67,6,78,33,54,107,8,19,29,S,1,36,42,M,H,"$173,300 ",31,"$34,402 "
0,156101,,4,21,3,11,40,36.25,19,38.33,15,125,15,37,78,6,17,30,S,1,39,,M,U,"$113,700 ",20,$0 
0,155855,,3,3,2,2,12,14.67,14.67,11,16,29,8,21,19,4,11,9,A,0,29,79,F,U,"$88,900 ",52,"$34,220 "
1,156152,16,2,16,1,6,17,16.5,11.44,17,17,77,14,35,62,6,17,24,S,1,37,72,F,H,"$111,500 ",46,"$42,102 "
0,156190,,5,20,2,10,9,9,8.35,9,19,86,12,34,67,6,17,26,S,1,40,,F,U,"$136,400 ",27,$0 
0,156179,,5,14,3,9,10,10,9.29,10,15,65,13,35,55,6,17,23,S,1,29,83,F,H,"$97,900 ",61,"$37,792 "
0,156175,,2,4,1,3,15,15,13,15,24,57,10,27,37,5,12,16,A,0,37,,M,U,"$97,900 ",51,$0 
0,156158,,2,2,2,2,15,12.5,12.5,12.5,17,24,12,22,21,6,11,9,N,0,37,81,F,H,"$97,900 ",51,"$37,792 "
1,147175,7,2,4,2,2,8,5.5,6.5,5.5,15,29,10,22,25,4,9,8,A,0,10,,M,U,"$207,400 ",0,$0 
1,112288,12,4,6,3,3,6,17,13.17,16,18,39,13,30,32,6,16,15,S,1,51,67,F,H,"$125,900 ",28,"$66,117 "
0,9561,,1,13,0,7,20,20,14.15,,19,113,23,34,63,4,4,18,S,1,35,69,M,H,"$198,200 ",66,$0 
1,156224,30,2,2,1,1,30,26.5,26.5,23,26,33,11,29,27,5,13,11,A,0,35,50,M,H,"$493,300 ",73,"$35,691 "
0,156233,,3,3,0,0,18,16.67,16.67,,19,32,12,27,25,6,6,11,A,0,35,35,F,H,"$212,300 ",30,"$61,202 "
1,7836,25,5,26,4,9,20,30,24.12,31.25,8,81,38,57,122,11,21,30,A,0,35,75,M,H,"$212,300 ",30,"$61,202 "
1,156266,20,1,7,0,1,18,18,13.57,,18,81,12,30,57,5,5,22,A,0,42,60,F,H,"$392,100 ",40,"$70,092 "
0,156255,,2,7,1,5,20,17.5,9.29,15,19,52,14,35,44,6,16,18,A,1,40,70,F,H,"$191,100 ",31,"$70,092 "
0,156245,,3,3,2,2,10,10,10,10,15,21,13,20,18,5,8,7,N,0,35,26,M,U,"$174,200 ",31,$0 
0,156055,,5,7,4,4,5,4.2,4.43,4,15,29,13,25,24,6,12,10,A,1,36,35,M,H,"$174,200 ",32,"$70,092 "
0,158307,,3,4,2,3,10,7.33,6.25,8.5,16,41,14,31,31,6,13,12,A,0,13,,F,U,"$475,000 ",0,$0 
0,170894,,2,20,0,7,74,69,38.45,,19,113,14,36,75,6,6,30,A,1,14,72,F,U,"$595,100 ",0,$0 
1,13748,12,4,26,1,12,10,13.25,10.31,15,6,113,33,54,96,8,18,33,A,1,0,72,F,U,"$410,400 ",0,$0 
1,157828,16,3,3,2,2,12,10.67,10.67,10,19,24,13,25,22,6,12,10,N,0,17,,U,U,"$302,500 ",18,$0 
1,156457,25,1,3,1,2,25,25,15,25,16,45,14,31,35,6,13,13,A,0,4,44,F,U,$0 ,5,$0 
1,148906,6,6,7,6,7,5,4.33,4.14,4.33,18,40,12,30,30,6,15,14,S,1,27,35,F,H,"$237,500 ",33,"$61,500 "
0,158331,,1,2,1,1,15,10,12.5,10,18,20,13,21,18,6,10,8,N,0,15,80,F,U,"$160,200 ",20,$0 
1,10712,5,6,16,4,10,8,6.83,6.06,7.75,16,124,19,40,86,6,17,30,A,1,14,38,M,U,"$344,900 ",25,$0 
1,156378,13,5,12,2,5,10,13.8,11,15.5,19,89,13,35,61,6,17,22,A,0,13,69,F,H,"$500,000 ",34,"$130,323 "
1,156428,9,4,18,1,10,13,10,8.06,9,18,89,14,35,67,6,16,25,S,1,1,71,F,U,"$161,000 ",18,$0 
1,156414,20,1,4,1,3,20,20,12.5,20,24,53,11,31,42,6,15,18,A,0,1,81,F,H,"$218,400 ",15,"$65,398 "
1,157307,30,1,1,1,1,25,25,25,25,16,16,11,16,14,5,7,6,F,0,3,37,M,H,"$325,400 ",25,"$47,580 "
1,156485,10,1,15,0,8,12,12,6.27,,26,131,9,25,67,4,4,25,A,1,3,56,F,U,"$243,300 ",29,"$47,580 "
1,156473,6,7,17,5,10,3,7.14,5.71,7,15,81,13,30,59,6,16,23,S,1,7,81,F,H,"$213,000 ",16,"$47,580 "
1,156449,20,4,4,3,3,10,8.25,8.25,8.67,21,33,12,27,26,6,13,11,A,1,2,61,F,U,"$326,100 ",32,"$47,580 "
1,156437,27,1,1,1,1,15,15,15,15,16,16,11,16,13,4,6,5,F,0,7,63,M,H,"$213,000 ",16,"$47,580 "
0,186804,,4,9,1,4,10,8,6.89,7,8,89,17,33,54,7,14,20,A,0,9,87,M,U,"$177,800 ",11,"$47,580 "
1,683,5,10,52,7,26,5,5.1,4.75,5.29,20,118,26,45,131,11,21,51,N,1,14,79,F,U,"$225,700 ",33,$0 
0,156591,,3,10,2,8,15,12.33,9.4,12.5,22,125,10,28,65,4,12,29,A,1,2,64,M,H,"$257,400 ",23,"$75,256 "
0,156576,,3,6,2,4,26,26,22.17,26.5,21,80,13,33,57,6,16,24,A,0,7,65,M,H,"$143,100 ",24,"$75,256 "
1,156572,25,4,9,1,4,25,22.75,17.33,21,15,80,14,30,52,6,13,20,A,0,11,,M,H,"$309,200 ",20,"$75,256 "
1,156568,75,3,12,1,7,70,63.33,40.08,70,21,69,13,34,63,6,17,24,S,1,14,48,U,U,"$302,000 ",30,$0 
1,156559,12,5,7,2,4,15,11.4,9.86,9.5,15,57,14,32,42,6,15,17,A,1,12,51,M,H,"$215,800 ",33,"$75,256 "
0,156557,,5,9,2,4,20,16,12.44,17.5,18,52,7,27,39,4,15,17,S,1,14,43,F,H,"$237,900 ",29,"$75,256 "
0,153781,,2,3,2,2,25,12.5,16.67,12.5,13,29,21,34,33,4,10,9,A,0,24,,F,U,"$308,900 ",22,$0 
1,156903,3,6,14,2,5,5,3,3.21,2.5,15,68,12,23,44,5,9,15,S,1,6,58,M,H,"$230,700 ",13,"$79,882 "
1,156885,15,2,3,1,1,15,12.5,10,15,23,40,10,28,30,4,11,11,A,0,29,75,F,H,"$180,300 ",67,"$79,882 "
0,156877,,1,2,0,0,20,20,12.5,,18,31,10,22,20,4,4,7,A,0,3,84,M,U,"$382,100 ",29,"$79,882 "
1,156866,25,1,2,1,1,25,15,20,15,19,21,13,20,17,6,10,8,N,0,2,75,M,H,"$339,300 ",27,"$79,882 "
1,13342,5,1,13,1,8,10,15,9,15,7,113,29,38,75,6,11,27,F,0,3,51,F,U,"$211,300 ",12,"$79,882 "
1,5614,19,6,21,5,13,15,18.5,13.71,18.2,4,129,37,52,99,8,18,35,A,1,29,78,M,H,"$180,300 ",67,"$79,882 "
0,156961,,5,12,2,4,40,28.2,21,25,18,72,8,25,38,4,13,15,A,0,12,80,F,H,"$231,200 ",32,"$61,999 "
0,156959,,2,6,1,5,40,35,23.5,30,18,65,13,35,56,6,17,23,A,1,7,,M,U,"$218,800 ",12,$0 
1,156937,17,1,1,1,1,15,15,15,15,20,20,8,15,13,3,6,5,F,0,3,39,M,H,"$160,500 ",16,"$61,999 "
1,157826,15,7,22,6,15,12,10.71,8.05,10.67,17,119,21,41,81,8,18,33,F,1,10,,F,U,"$238,700 ",19,$0 
1,157039,7,3,12,1,7,10,7.33,6.42,6,15,96,11,26,62,4,11,30,A,1,3,75,M,H,"$285,400 ",42,"$80,224 "
0,157003,,6,11,5,7,20,16,12.09,15.2,15,44,13,35,42,6,17,17,A,1,3,48,F,U,"$282,200 ",18,$0 
1,156997,25,2,2,2,2,20,20,20,20,23,29,10,23,23,4,10,9,A,1,4,,F,U,"$186,900 ",22,$0 
1,156929,15,3,14,1,8,12,12,8.64,12,23,123,12,30,67,5,13,28,A,1,7,,U,U,"$268,800 ",45,"$80,224 "
0,158476,,3,12,1,6,5,7.33,5.5,7,15,119,5,15,32,3,7,17,A,1,2,38,M,U,"$186,900 ",29,$0 
1,147406,38,3,17,2,12,25,28.67,30.94,27.5,18,105,21,43,119,10,21,45,L,1,1,69,M,U,"$520,900 ",27,$0 
1,157106,26,4,32,4,19,36,28,19.31,28,20,128,13,34,85,6,17,35,S,1,35,46,F,H,"$588,600 ",36,"$101,793 "
0,157104,,3,15,3,12,10,8.67,7.53,8.67,17,121,8,23,56,3,10,24,A,1,11,83,F,H,"$373,700 ",24,"$101,793 "
1,157100,27,5,11,3,6,31,25.6,17.27,25,16,89,15,37,62,6,17,24,A,1,34,50,F,U,"$255,600 ",38,$0 
1,157061,25,1,3,0,0,30,30,20,,21,43,13,33,38,6,6,16,A,0,13,,F,U,"$588,600 ",36,$0 
1,2408,10,7,16,4,12,11,8,9.13,7.5,18,105,17,38,74,7,18,29,S,1,0,34,F,H,"$450,000 ",0,"$101,793 "
0,157108,,2,5,1,3,16,15.5,13.4,15,26,68,10,29,48,4,12,17,A,0,11,,M,U,"$472,500 ",29,$0 
1,157213,20,2,2,2,2,15,12.5,12.5,12.5,16,29,14,27,26,4,10,9,A,0,11,,F,U,"$190,900 ",35,$0 
1,157153,15,5,12,3,6,26,26.2,19.83,27,16,74,14,35,58,6,17,24,A,0,29,82,M,H,"$105,800 ",50,"$69,288 "
0,150519,,4,12,3,10,8,6.5,6.17,6,18,125,6,21,53,4,12,26,A,1,19,,M,H,"$80,600 ",16,"$69,288 "
1,8276,15,1,19,1,12,15,18,12.63,18,16,122,14,36,82,6,17,35,A,1,14,53,M,H,"$591,400 ",14,"$69,288 "
1,14608,15,4,11,4,7,20,14.25,12.09,14.25,23,93,12,27,77,6,15,23,A,0,35,71,F,H,"$255,600 ",36,"$69,288 "
1,185080,200,2,14,0,4,300,150,98.79,,6,76,35,57,115,6,6,25,A,1,29,,F,U,"$229,800 ",50,$0 
0,5003,,2,5,1,1,20,20,17.2,20,16,113,17,35,46,6,14,14,A,0,6,65,M,H,"$180,000 ",24,"$46,867 "
1,157204,20,1,7,0,3,16,16,13.14,,18,89,13,32,56,6,6,23,A,0,2,55,F,H,"$240,000 ",28,"$46,867 "
0,157207,,1,1,1,1,23,23,23,23,21,21,10,17,15,4,7,6,N,0,15,47,F,H,"$187,500 ",26,"$83,714 "
0,157260,,2,4,2,3,15,15,13,15,23,41,11,31,33,5,14,14,A,0,13,69,F,H,"$477,300 ",34,"$122,790 "
1,157275,10,5,16,2,7,15,15,13.56,15,15,93,8,22,58,4,13,23,S,1,15,77,F,H,"$345,400 ",33,"$122,790 "
0,157251,,1,2,1,2,20,20,22.5,20,26,28,11,25,23,5,12,10,A,0,11,52,F,H,"$545,700 ",31,"$122,790 "
1,157295,35,1,13,0,9,30,30,11.54,,21,105,13,31,67,6,6,27,A,1,15,82,U,H,"$550,000 ",19,"$88,905 "
1,157284,20,1,2,0,1,20,20,15,,18,37,10,24,24,4,4,9,A,0,11,82,F,H,"$550,000 ",31,"$88,905 "
1,157311,25,2,2,2,2,25,17.5,17.5,17.5,16,29,14,28,25,6,13,11,A,0,3,77,M,H,"$534,400 ",12,"$80,552 "
1,157310,10,2,2,2,2,15,10,10,10,15,29,10,22,21,4,9,8,A,1,1,53,F,H,"$226,300 ",26,"$80,552 "
1,9727,25,3,4,1,2,100,75,81.25,25,26,39,25,47,68,5,16,16,A,0,2,55,F,H,"$590,800 ",40,"$80,552 "
1,157536,17,1,2,1,2,15,15,12.5,15,15,51,9,16,25,4,7,10,A,0,25,78,F,H,"$300,900 ",25,"$67,216 "
0,157530,,4,4,3,3,14,13.5,13.5,16.33,15,35,13,34,33,6,16,14,A,0,39,,F,U,"$134,400 ",4,"$67,216 "
1,157573,47,1,8,0,5,47,47,40.75,,7,112,15,28,63,7,7,27,A,1,15,,U,U,"$243,800 ",29,$0 
0,157565,,0,1,0,0,25,0,25,,23,23,10,10,15,4,4,6,N,0,13,47,M,H,"$387,300 ",36,"$97,577 "
